"ID","status","sentence","sparqlQueGG","sparqlQald","TP","FP","FN","Precision","Recall","Fscore","Status"
"124","WORK","Which films starring Clint Eastwood did he direct himself?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/director> <http://dbpedia.org/resource/Clint_Eastwood> ; <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Clint_Eastwood> }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Bill_Cosby:_Himself> <http://dbpedia.org/ontology/director> ?Answer .}","0.0","1.0","10.0","0.0","0.0","0.0","WORK"
"125","WORK","Which software has been developed by organizations founded in California?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Software> . ?company a <http://dbpedia.org/ontology/Company> . ?uri <http://dbpedia.org/ontology/developer> ?company . ?company <http://dbpedia.org/ontology/foundationPlace> <http://dbpedia.org/resource/California> }","N","0.0","0.0","216.0","0.0","0.0","0.0","WORK"
"126","WORK","Which instruments does Cat Stevens play?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Cat_Stevens> <http://dbpedia.org/ontology/instrument> ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Cat_Stevens> <http://dbpedia.org/ontology/instrument> ?Answer .}","10.0","0.0","0.0","1.0","1.0","1.0","WORK"
"127","N","How many airlines are members of the Star Alliance?","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri a <http://dbpedia.org/ontology/Airline> ; <http://dbpedia.org/ontology/alliance> <http://dbpedia.org/resource/Star_Alliance> }","SELECT (COUNT(DISTINCT ?Answer) AS ?c) WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Airline> ; <http://dbpedia.org/ontology/alliance> <http://dbpedia.org/resource/Star_Alliance> }","1.0","0.0","0.0","1.0","1.0","1.0","N"
"128","N","Give me all actors called Baldwin","PREFIX foaf:<http://xmlns.com/foaf/0.1/> SELECT DISTINCT ?uri WHERE { ?uri foaf:surname 'Baldwin'@en . { ?uri <http://dbpedia.org/ontology/occupation> <http://dbpedia.org/resource/Actor> . } UNION { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Actor> . } }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"129","WORK","Who wrote The Hunger Games?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/The_Hunger_Games> <http://dbpedia.org/property/author> ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/The_Hunger_Games_(novel)> <http://dbpedia.org/ontology/author> ?Answer .}","1.0","0.0","0.0","1.0","1.0","1.0","WORK"
"130","N","For which label did Elvis record his first album?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?x rdf:type dbo:Album ; dbo:artist res:Elvis_Presley ; dbo:releaseDate ?y ; dbo:recordLabel ?uri } ORDER BY ASC(?y) OFFSET 0 LIMIT 1","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"131","N","Is Christian Bale starring in Batman Begins?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> ASK WHERE { res:Batman_Begins dbo:starring res:Christian_Bale }","ASK WHERE { <http://dbpedia.org/resource/Batman_Begins> <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Christian_Bale> }","0.0","0.0","0.0","0.0","0.0","0.0","N"
"132","WORK","Where is the residence of the prime minister of Spain?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Prime_Minister_of_Spain> <http://dbpedia.org/property/residence> ?uri }","SELECT ?Answer WHERE { ?Answer <http://dbpedia.org/property/residence> <http://dbpedia.org/resource/White_House_of_the_Confederacy> .}","0.0","1.0","1.0","0.0","0.0","0.0","WORK"
"133","N","Which actor was casted in the most movies?","SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Actor> . ?f <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film> . ?f <http://dbpedia.org/ontology/starring> ?uri . } ORDER BY DESC(COUNT(DISTINCT(?f))) OFFSET 0 LIMIT 1","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"134","N","Which countries have more than two official languages?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Country> ; <http://dbpedia.org/ontology/officialLanguage> ?language } GROUP BY ?uri HAVING ( COUNT(?language) > 2 )","N","0.0","0.0","33.0","0.0","0.0","0.0","N"
"135","N","Which countries have more than ten caves?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Country> . ?cave a <http://dbpedia.org/ontology/Cave> { ?cave <http://dbpedia.org/ontology/location> ?uri } UNION { ?cave <http://dbpedia.org/ontology/location> ?loc . ?loc <http://dbpedia.org/ontology/country> ?uri } } GROUP BY ?uri HAVING ( COUNT(?cave) > 10 )","N","0.0","0.0","22.0","0.0","0.0","0.0","N"
"136","N","Show me all songs from Bruce Springsteen released between 1980 and 1990","SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Song> . ?uri <http://dbpedia.org/ontology/artist> <http://dbpedia.org/resource/Bruce_Springsteen> . ?uri <http://dbpedia.org/ontology/releaseDate> ?date . FILTER (?date >= '1980-01-01'^^xsd:date && ?date <= '1990-12-31'^^xsd:date) }","N","0.0","0.0","7.0","0.0","0.0","0.0","N"
"137","WORK","Which television shows were created by John Cleese?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/TelevisionShow> ; <http://dbpedia.org/ontology/creator> <http://dbpedia.org/resource/John_Cleese> }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/TelevisionShow>. ?Answer <http://dbpedia.org/ontology/creator> <http://dbpedia.org/resource/John_Cleese> .}","7.0","0.0","0.0","1.0","1.0","1.0","WORK"
"138","N","When did Latvia join the EU?","SELECT DISTINCT ?date WHERE { <http://dbpedia.org/resource/Latvia> <http://dbpedia.org/property/accessioneudate> ?date }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"139","N","Which soccer players were born on Malta?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/SoccerPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Malta> }","N","0.0","0.0","114.0","0.0","0.0","0.0","N"
"140","N","How many politicians graduated from Columbia University?","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri <http://dbpedia.org/ontology/profession> <http://dbpedia.org/resource/Politician> ; <http://dbpedia.org/ontology/almaMater> <http://dbpedia.org/resource/Columbia_University> }","SELECT (COUNT(DISTINCT ?Answer) AS ?c) WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/resource/Politician> . ?Answer <http://dbpedia.org/ontology/almaMater> <http://dbpedia.org/resource/Columbia_University> }","0.0","1.0","1.0","0.0","0.0","0.0","N"
"141","N","Give me the birthdays of all actors of the television show Charmed","SELECT DISTINCT ?date WHERE { <http://dbpedia.org/resource/Charmed> <http://dbpedia.org/ontology/starring> ?actor . ?actor <http://dbpedia.org/ontology/birthDate> ?date }","N","0.0","0.0","10.0","0.0","0.0","0.0","N"
"142","WORK","Which telecommunications organizations are located in Belgium?","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri a <http://dbpedia.org/ontology/Organisation> { ?uri <http://dbpedia.org/ontology/industry> <http://dbpedia.org/resource/Telecommunication> } UNION { ?uri <http://dbpedia.org/property/industry> ?industry FILTER regex(?industry, ""Telecommunications"") } { ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Belgium> } UNION { ?uri <http://dbpedia.org/property/locationCountry> ""Belgium""@en } }","SELECT ?Answer WHERE { ?Answer <http://dbpedia.org/ontology/city> <http://dbpedia.org/resource/Belgium> .}","0.0","20.0","1.0","0.0","0.0","0.0","WORK"
"143","WORK","Give me a list of all lakes in Denmark","SELECT DISTINCT ?uri WHERE { { ?uri a <http://dbpedia.org/ontology/Lake> ; <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Denmark> } UNION { ?uri a <http://dbpedia.org/class/yago/LakesOfDenmark> } }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Lake> . ?Answer <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Denmark> }","8.0","0.0","0.0","1.0","1.0","1.0","WORK"
"144","N","How many children does Eddie Murphy have?","SELECT DISTINCT ?n WHERE { <http://dbpedia.org/resource/Eddie_Murphy> <http://dbpedia.org/property/children> ?n }","SELECT ?n WHERE { <http://dbpedia.org/resource/Eddie_Murphy> <http://dbpedia.org/property/child> ?Answer }","0.0","0.0","1.0","0.0","0.0","0.0","N"
"145","N","Show me all English Gothic buildings in Kent","SELECT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Building> ; <http://dbpedia.org/ontology/architecturalStyle> <http://dbpedia.org/resource/English_Gothic_architecture> ; <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Kent> }","N","0.0","0.0","18.0","0.0","0.0","0.0","N"
"146","WORK","Who is the manager of Real Madrid?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Real_Madrid_C.F.> <http://dbpedia.org/ontology/manager> ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Real_Madrid_C.F.> <http://dbpedia.org/ontology/manager> ?Answer .}","1.0","0.0","0.0","1.0","1.0","1.0","WORK"
"147","WORK","In which countries can you pay using the West African CFA franc?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/currency> <http://dbpedia.org/resource/West_African_CFA_franc> }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Jordanian_occupation_of_the_West_Bank> <http://dbpedia.org/ontology/currency> ?Answer .}","0.0","1.0","15.0","0.0","0.0","0.0","WORK"
"148","N","Which holidays are celebrated around the world?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Holiday }","SELECT ?Answer  WHERE { ?Answer  <http://dbpedia.org/property/holidayName> ?o }","0.0","0.0","2184.0","0.0","0.0","0.0","N"
"149","N","What is the longest river?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/River> { ?uri <http://dbpedia.org/ontology/length> ?l } UNION { ?uri <http://dbpedia.org/property/length> ?l } } ORDER BY DESC(?l) OFFSET 0 LIMIT 1","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#> <http://dbpedia.org/ontology/River> . ?Answer <http://dbpedia.org/ontology/length> ?n } ORDER BY DESC(?n) OFFSET 0 LIMIT 1","0.0","0.0","1.0","0.0","0.0","0.0","N"
"150","WORK","Which organizations were founded in 1930?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Organisation> { ?uri <http://dbpedia.org/ontology/formationYear> ?date } UNION { ?uri <http://dbpedia.org/ontology/foundingYear> ?date } FILTER regex(?date, ""^1930"") }","SELECT ?Answer WHERE { ?Answer <http://dbpedia.org/property/founded> ""1930""^^<http://www.w3.org/2001/XMLSchema#gYear> .}","0.0","0.0","0.0","0.0","0.0","0.0","WORK"
"151","WORK","What is the birth name of Angela Merkel?","SELECT DISTINCT ?string WHERE { <http://dbpedia.org/resource/Angela_Merkel> <http://dbpedia.org/property/birthName> ?string }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Angela_Merkel> <http://dbpedia.org/property/birthName> ?Answer .}","0.0","0.0","0.0","0.0","0.0","0.0","WORK"
"152","N","Who has Tom Cruise been married to?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/spouse> <http://dbpedia.org/resource/Tom_Cruise> }","SELECT ?Answer WHERE { ?Answer <http://dbpedia.org/ontology/spouse> <http://dbpedia.org/resource/Tom_Cruise> }","3.0","0.0","0.0","1.0","1.0","1.0","N"
"153","N","Which weapons did Heckler & Koch develop?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Weapon> ; <http://dbpedia.org/property/designer> <http://dbpedia.org/resource/Heckler_&_Koch> }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Weapon> . ?Answer <http://dbpedia.org/property/designer> <http://dbpedia.org/resource/Heckler_&_Koch> }","13.0","0.0","0.0","1.0","1.0","1.0","N"
"154","N","What is the smallest city by area in Germany?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX skos: <http://www.w3.org/2004/02/skos/core#> PREFIX dbc: <http://dbpedia.org/resource/Category:> PREFIX dct: <http://purl.org/dc/terms/> SELECT ?city WHERE { ?m skos:broader dbc:Cities_in_Germany . ?city dct:subject ?m ; dbo:areaTotal ?area } ORDER BY ?area LIMIT 1","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"155","N","What is the ruling party in Lisbon?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Lisbon> <http://dbpedia.org/property/leaderParty> ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Lisbon> <http://dbpedia.org/property/leaderParty> ?Answer }","1.0","0.0","0.0","1.0","1.0","1.0","N"
"156","N","How heavy is Jupiter's lightest moon?","SELECT DISTINCT ?n WHERE { ?uri <http://dbpedia.org/property/satelliteOf> <http://dbpedia.org/resource/Jupiter> ; <http://dbpedia.org/ontology/mass> ?n } ORDER BY ASC(?n) OFFSET 0 LIMIT 1","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Jupiter> <http://dbpedia.org/ontology/mass> ?Answer }","0.0","0.0","1.0","0.0","0.0","0.0","N"
"157","N","How many employees does IBM have?","SELECT DISTINCT ?number WHERE { <http://dbpedia.org/resource/IBM> <http://dbpedia.org/ontology/numberOfEmployees> ?number }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/IBM> <http://dbpedia.org/ontology/numberOfEmployees> ?Answer }","1.0","0.0","0.0","1.0","1.0","1.0","N"
"158","N","List all episodes of the first season of the HBO television series The Sopranos!","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { ?uri dbo:series res:The_Sopranos ; dbo:seasonNumber 1 }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"159","N","What does ICRO stand for?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/abbreviation> ""ICRO"" }","SELECT ?Answer WHERE { ?Answer <http://dbpedia.org/ontology/abbreviation> ""ICRO"" }","1.0","0.0","0.0","1.0","1.0","1.0","N"
"160","N","Does the new Battlestar Galactica series have more episodes than the old one?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> ASK WHERE { <http://dbpedia.org/resource/Battlestar_Galactica_%281978_TV_series%29> dbo:numberOfEpisodes ?x . <http://dbpedia.org/resource/Battlestar_Galactica_%282004_TV_series%29> dbo:numberOfEpisodes ?y FILTER ( ?y > ?x ) }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"161","WORK","Give me all films produced by Hal Roach","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Film> ; <http://dbpedia.org/ontology/producer> <http://dbpedia.org/resource/Hal_Roach> }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/Film>. ?Answer <http://dbpedia.org/ontology/producer> <http://dbpedia.org/resource/Hal_Roach> .}","528.0","0.0","0.0","1.0","1.0","1.0","WORK"
"162","WORK","Who played Agent Smith in Matrix?","PREFIX res: <http://dbpedia.org/resource/> PREFIX dbp: <http://dbpedia.org/property/> SELECT DISTINCT ?uri WHERE { res:Agent_Smith <http://dbpedia.org/ontology/portrayer> ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Agent_Smith> <http://dbpedia.org/ontology/portrayer> ?Answer .}","2.0","0.0","0.0","1.0","1.0","1.0","WORK"
"163","N","Which Greek parties are pro-European?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/PoliticalParty> ; <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Greece> ; <http://dbpedia.org/ontology/ideology> <http://dbpedia.org/resource/Pro-Europeanism> }","N","0.0","0.0","8.0","0.0","0.0","0.0","N"
"164","N","Give me a list of all bandleaders that play trumpet","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/occupation> <http://dbpedia.org/resource/Bandleader> ; <http://dbpedia.org/ontology/instrument> <http://dbpedia.org/resource/Trumpet> }","SELECT DISTINCT ?Answer WHERE { ?Answer <http://dbpedia.org/ontology/occupation> <http://dbpedia.org/resource/Bandleader> . ?Answer <http://dbpedia.org/ontology/instrument> <http://dbpedia.org/resource/Trumpet> }","46.0","0.0","0.0","1.0","1.0","1.0","N"
"165","N","What is the second highest mountain on Earth?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Mountain> ; <http://dbpedia.org/ontology/elevation> ?elevation } ORDER BY DESC(?elevation) OFFSET 1 LIMIT 1","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"166","N","Is Egypts largest city also its capital?","ASK WHERE { <http://dbpedia.org/resource/Egypt> <http://dbpedia.org/ontology/largestCity> ?large ; <http://dbpedia.org/ontology/capital> ?capital FILTER ( ?large = ?capital ) }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"167","WORK","Which rockets were launched from Baikonur?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Rocket> ; <http://dbpedia.org/ontology/launchSite> <http://dbpedia.org/resource/Baikonur_Cosmodrome> }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/Rocket>. ?Answer <http://dbpedia.org/ontology/launchSite> <http://dbpedia.org/resource/Baikonur_Cosmodrome> .}","38.0","0.0","0.0","1.0","1.0","1.0","WORK"
"168","N","How many programming languages are there?","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri a <http://dbpedia.org/ontology/ProgrammingLanguage> }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"169","N","Which Chess players died in the same place they were born in?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/ChessPlayer> ; <http://dbpedia.org/ontology/birthPlace> ?x ; <http://dbpedia.org/ontology/deathPlace> ?y FILTER ( ?x = ?y ) }","N","0.0","0.0","66.0","0.0","0.0","0.0","N"
"170","WORK","Who is the owner of Facebook?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Facebook> <http://dbpedia.org/ontology/foundedBy> ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Facebook> <http://dbpedia.org/ontology/foundedBy> ?Answer .}","5.0","0.0","0.0","1.0","1.0","1.0","WORK"
"171","WORK","Give me all movies with Tom Cruise","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Film> ; <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Tom_Cruise> }","SELECT ?Answer WHERE {?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film>  . ?Answer <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Tom_Cruise> .}","26.0","0.0","0.0","1.0","1.0","1.0","WORK"
"172","WORK","In which US state is Fort Knox located?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX dbp: <http://dbpedia.org/property/> SELECT DISTINCT ?uri WHERE { res:Fort_Knox dbo:location ?uri . ?uri dbo:country res:United_States }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Vanadurga_Fort> <http://dbpedia.org/ontology/country> ?Answer .}","0.0","1.0","1.0","0.0","0.0","0.0","WORK"
"173","WORK","Give me all cities in New Jersey with more than 100000 inhabitants","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX dbp: <http://dbpedia.org/property/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:City ; dbo:isPartOf res:New_Jersey ; dbo:populationTotal ?inhabitants FILTER ( ?inhabitants > 100000 ) }","N","0.0","0.0","4.0","0.0","0.0","0.0","WORK"
"174","N","Which mountains are higher than the Nanga Parbat?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Nanga_Parbat> <http://dbpedia.org/ontology/elevation> ?elevation . ?uri a <http://dbpedia.org/ontology/Mountain> { ?uri <http://dbpedia.org/ontology/elevation> ?otherelevation } UNION { ?uri <http://dbpedia.org/property/elevationM> ?otherelevation } FILTER ( ?otherelevation > ?elevation ) }","N","0.0","0.0","12.0","0.0","0.0","0.0","N"
"175","N","Give me all B-sides of the Ramones","SELECT DISTINCT ?string WHERE { ?x <http://dbpedia.org/ontology/musicalArtist> <http://dbpedia.org/resource/Ramones> ; <http://dbpedia.org/ontology/bSide> ?string }","N","0.0","0.0","11.0","0.0","0.0","0.0","N"
"176","N","What are the specialities of the UNC Health Care?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/UNC_Health_Care> <http://dbpedia.org/property/speciality> ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/UNC_Health_Care> <http://dbpedia.org/property/speciality> ?Answer }","2.0","0.0","0.0","1.0","1.0","1.0","N"
"177","WORK","When was Olof Palme shot?","SELECT DISTINCT ?date WHERE { <http://dbpedia.org/resource/Olof_Palme> <http://dbpedia.org/ontology/deathDate> ?date }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Olof_Palme> <http://dbpedia.org/ontology/deathDate> ?Answer .}","1.0","0.0","0.0","1.0","1.0","1.0","WORK"
"178","N","List the seven kings of Rome","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/property/title> <http://dbpedia.org/resource/King_of_Rome> }","N","0.0","0.0","7.0","0.0","0.0","0.0","N"
"179","N","Give me all people that were born in Vienna and died in Berlin","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Vienna> ; <http://dbpedia.org/ontology/deathPlace> <http://dbpedia.org/resource/Berlin> }","N","0.0","0.0","13.0","0.0","0.0","0.0","N"
"180","N","Is Darth Vader Luke’s father?","ASK WHERE { <http://dbpedia.org/resource/Darth_Vader> <http://dbpedia.org/ontology/child> <http://dbpedia.org/resource/Luke_Skywalker> }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"181","N","Show me all the breweries in Australia","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Brewery> { ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Australia> } UNION { ?uri <http://dbpedia.org/ontology/location> ?x . ?x <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Australia> } }","N","0.0","0.0","3.0","0.0","0.0","0.0","N"
"182","WORK","Give me all films produced by Steven Spielberg with a budget of at least $80 million","SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film> . ?uri <http://dbpedia.org/ontology/director> <http://dbpedia.org/resource/Steven_Spielberg> . ?uri <http://dbpedia.org/ontology/budget> ?b . FILTER( xsd:double(?b) >= 8.0E7 ) }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/Film>. <http://dbpedia.org/resource/Budget_Direct> <http://dbpedia.org/ontology/product> ?Answer .}","0.0","0.0","0.0","0.0","0.0","0.0","WORK"
"183","N","Give me all soccer clubs in Spain","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/SoccerClub> { ?uri <http://dbpedia.org/ontology/ground> <http://dbpedia.org/resource/Spain> } UNION { ?uri <http://dbpedia.org/property/ground> ?ground FILTER regex(?ground, ""Spain"") } }","SELECT ?Answer WHERE {?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SoccerClub> . ?Answer <http://dbpedia.org/ontology/ground> <http://dbpedia.org/resource/Spain> .}","700.0","0.0","0.0","1.0","1.0","1.0","N"
"184","WORK","Who produced films starring Natalie Portman?","SELECT DISTINCT ?uri WHERE { ?film a <http://dbpedia.org/ontology/Film> ; <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Natalie_Portman> ; <http://dbpedia.org/ontology/producer> ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Starring_Rosi> <http://dbpedia.org/ontology/producer> ?Answer .}","0.0","1.0","36.0","0.0","0.0","0.0","WORK"
"185","N","Give me all breeds of the German Shepherd dog","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/property/breed> <http://dbpedia.org/resource/German_Shepherd> }","SELECT ?Answer WHERE {?Answer  <http://dbpedia.org/ontology/breed> <http://dbpedia.org/resource/German_Shepherd> .}","0.0","0.0","8.0","0.0","0.0","0.0","N"
"186","N","Who is the heaviest player of the Chicago Bulls?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/weight> ?num { ?uri <http://dbpedia.org/property/team> <http://dbpedia.org/resource/Chicago_Bulls> } UNION { ?uri <http://dbpedia.org/property/draftTeam> <http://dbpedia.org/resource/Chicago_Bulls> } UNION { ?uri <http://dbpedia.org/ontology/draftTeam> <http://dbpedia.org/resource/Chicago_Bulls> } } ORDER BY DESC(?num) OFFSET 0 LIMIT 1","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"187","WORK","Which languages are spoken in Estonia?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/spokenIn> <http://dbpedia.org/resource/Estonia> }","SELECT ?Answer WHERE { ?Answer <http://dbpedia.org/ontology/spokenIn> <http://dbpedia.org/resource/Estonia> .}","8.0","0.0","0.0","1.0","1.0","1.0","WORK"
"188","N","What is the largest country in the world?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Country ; dbo:areaTotal ?n } ORDER BY DESC(?n) OFFSET 0 LIMIT 1","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Country> . ?Answer <http://dbpedia.org/ontology/areaTotal> ?n } ORDER BY DESC(?n) LIMIT 1","1.0","0.0","0.0","1.0","1.0","1.0","N"
"189","N","What is the largest city in america?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> SELECT ?lcity WHERE { dbr:United_States dbo:largestCity ?lcity }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
