"id"	"answertype"	"question"	"sparql"
"85"	"resource"	"In which films did Julia Roberts as well as Richard Gere play?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Film . ?uri dbo:starring res:Julia_Roberts . ?uri dbo:starring res:Richard_Gere..}"
"86"	"resource"	"Give me all female given names."	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:GivenName . ?uri dbo:gender res:Female .}"
"87"	"resource"	"Who wrote the book The Pillars of the Earth?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uri WHERE { res:The_Pillars_of_the_Earth dbo:author ?uri .}"
"88"	"number"	"How many films did Leonardo DiCaprio star in?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT COUNT(DISTINCT ?uri) WHERE { ?uri rdf:type dbo:Film . ?uri dbo:starring res:Leonardo_DiCaprio . }"
"89"	"resource"	"Give me all soccer clubs in the Premier League."	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uriWHERE { ?uri rdf:type dbo:SoccerClub . ?uri dbo:league res:Premier_League . }"
"9"	"resource"	"In which U.S. state is Mount McKinley located?"	"PREFIX yago: <http://dbpedia.org/clas/yago/>PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uriWHERE { ?uri rdf:type yago:StatesOfTheUnitedStates . res:Mount_McKinley dbo:locatedInArea ?uri . }"
"90"	"date"	"When was Capcom founded?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?date WHERE { res:Capcom dbo:foundingDate ?date .}"
"91"	"resource"	"Which organizations were founded in 1930?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Organisation . { ?uri dbo:formationYear ?date . } UNION { ?uri dbo:foundingYear ?date. } FILTER regex(?date,'^1930') . }"
"92"	"resource"	"What is the highest mountain?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Mountain . ?uri dbo:elevation ?elevation .} ORDER BY DESC(?elevation) OFSET 0 LIMIT 1"
"93"	"boolean"	"Was Natalie Portman born in the United States?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>ASK WHERE { { res:Natalie_Portman dbo:birthPlace res:United_States . } UNION { res:Natalie_Portman dbo:birthPlace ?city . ?city dbo:country res:United_States . }"
"94"	"number"	"Which budget did the first movie of Zdenek Sverak have?"	"OUT OF SCOPE"
"95"	"number"	"How many big fires struck Paris during the Middle Ages?"	"OUT OF SCOPE"
"96"	"boolean"	"Is Pamela Anderson a vegan?"	"OUT OF SCOPE"
"97"	"number"	"How often was Michael Jordan divorced?"	"OUT OF SCOPE"
"98"	"resource"	"What is the most beautiful painting?"	"OUT OF SCOPE"
"99"	"resource"	"Give me all animal species that live in the Amazon rainforest."	"OUT OF SCOPE"
"231"	"number"	"How many inhabitants does the largest city in Canada have?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?numWHERE { res:Canada dbo:largestCity ?city . ?city dbo:populationTotal ?num .}"
"249"	"resource"	"In which studio did the Beatles record their first album?"	"OUT OF SCOPE"
"234"	"resource"	"Who was the first to climb Mount Everest?"	"PREFIX res: <http://dbpedia.org/resource/>PREFIX dbo: <http://dbpedia.org/ontology/>SELECT DISTINCT ?uriWHERE { res:Mount_Everest dbo:firstAscentPerson ?uri . }"
"204"	"number"	"How many programming languages are there?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT COUNT(DISTINCT ?uri)WHERE { ?uri rdf:type dbo:ProgrammingLanguage .}"
"242"	"string"	"What is the official color of the University of Oxford?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?stringWHERE { res:University_of_Oxford dbo:officialSchoolColour ?string . }"
"250"	"resource"	"How many gold medals did Michael Phelps win at the 2008 Olympics?"	"OUT OF SCOPE"
"235"	"resource"	"To which artistic movement did the painter of The Three Dancers belong?"	"PREFIX res: <http://dbpedia.org/resource/>PREFIX dbo: <http://dbpedia.org/ontology/>SELECT DISTINCT ?uriWHERE { res:The_Three_Dancers dbo:author ?person . ?person dbo:movement ?uri .}"
"211"	"resource"	"Give me all animals that are extinct."	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uriWHERE { ?uri rdf:type dbo:Animal . ?uri dbo:conservationStatus 'EX' .}"
"223"	"boolean"	"Does Abraham Lincoln's death place have a website?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX dbp: <http://dbpedia.org/property/> PREFIX res: <http://dbpedia.org/resource/>ASKWHERE { res:Abraham_Lincoln dbo:deathPlace ?p . ?p dbp:website ?w . }"
"244"	"number"	"How deep is Lake Placid?"	"PREFIX dbo: <http://dbpedia.org/ontology/>SELECT DISTINCT ?nWHERE { <http://dbpedia.org/resource/Lake_Placid_(Texas)> dbo:depth ?n . }"
"240"	"resource"	"Give me the grandchildren of Bruce Lee."	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uriWHERE { res:Bruce_Le dbo:child ?child . ?child dbo:child ?uri .}"
"210"	"resource"	"Who is the youngest Darts player?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uriWHERE { ?uri rdf:type dbo:DartsPlayer . ?uri dbo:birthDate ?date .}ORDER BY DESC(?date)OFSET 0 LIMIT 1"
"221"	"resource"	"Where was Bach born?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uri WHERE { res:Johann_Sebastian_Bach dbo:birthPlace ?uri .}"
"232"	"resource"	"In which countries can you pay using the West African CFA franc?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uriWHERE { ?uri dbo:currency res:West_African_CFA_franc . }"
"225"	"resource"	"What are the top-10 action role-playing video games according to IGN?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX dbp: <http://dbpedia.org/property/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uri WHERE { ?uri <http://purl.org/dc/terms/subject> <http://dbpedia.org/resource/Category:Action_role-playing_video_games> . ?uri dbp:ign ?score .} ORDER BY DESC(?score) LIMIT 10"
"214"	"resource"	"What is the most frequent cause of death?"	"PREFIX dbo: <http://dbpedia.org/ontology/>SELECT DISTINCT ?xWHERE { ?uri dbo:deathCause ?x . }ORDER BY DESC(COUNT(DISTINCT ?uri) OFSET 0 LIMIT 1"
"207"	"boolean"	"Does the Isar flow into a lake?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>ASKWHERE { ?x dbo:inflow res:Isar . ?x rdf:type dbo:Lake . }"
"218"	"resource"	"Give me all films produced by Steven Spielberg with a budget of at least $80 million."	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Film . ?uri dbo:director res:Steven_Spielberg . ?uri dbo:budget ?b . FILTER( xsd:double(?b) >= 8.0E7 )}"
"241"	"resource"	"Give me all writers that won the Nobel Prize in literature."	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uriWHERE { ?uri rdf:type dbo:Writer . ?uri dbo:award res:Nobel_Prize_in_Literature . }"
"201"	"resource"	"Give me all taikonauts."	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uriWHERE { ?uri rdf:type dbo:Astronaut . ?uri dbo:nationality res:China .}"
"212"	"resource"	"How many pages does War and Peace have?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?nWHERE { res:War_and_Peace dbo:numberOfPages ?n .}"
"217"	"resource"	"What is the bridge with the longest span?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Bridge . ?uri dbo:mainspan ?s . } ORDER BY DESC(?s) OFSET 0 LIMIT 1"
"247"	"resource"	"Give me all actors called Baldwin."	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX foaf: <http://xmlns.com/foaf/0.1/>SELECT DISTINCT ?uriWHERE { ?uri foaf:surname 'Baldwin'@en . { ?uri dbo:occupation res:Actor . } UNION { ?uri rdf:type dbo:Actor . }"
"216"	"resource"	"Who is the tallest player of the Atlanta Falcons?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX dbp: <http://dbpedia.org/property/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uri WHERE { ?uri dbo:team res:Atlanta_Falcons . ?uri dbo:height ?h .} ORDER BY DESC(?h) OFSET 0 LIMIT 1"
"208"	"resource"	"Which rivers flow into a German lake?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uriWHERE { ?uri rdf:type dbo:River . ?x dbo:inflow ?uri . ?x rdf:type dbo:Lake . ?x dbo:country res:Germany .}"
"238"	"number"	"How many James Bond movies are there?"	"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>PREFIX yago: <http://dbpedia.org/clas/yago/> SELECT COUNT(DISTINCT ?uri) WHERE { ?uri rdf:type yago:JamesBondFilms . }"
"246"	"uri"	"Which rockets were launched from Baikonur?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uriWHERE { ?uri rdf:type dbo:Rocket . ?uri dbo:launchSite res:Baikonur_Cosmodrome .}"
"236"	"resource"	"Which pope succeeded John Paul II?"	"PREFIX res: <http://dbpedia.org/resource/>PREFIX dbp: <http://dbpedia.org/property/>SELECT DISTINCT ?uriWHERE { res:Pope_John_Paul_I dbp:sucesor ?uri .}"
"205"	"resource"	"Give me all Dutch parties."	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uriWHERE { ?uri rdf:type dbo:PoliticalParty . ?uri dbo:country res:Netherlands .}"
"230"	"date"	"When is Halloween?"	"PREFIX dbp: <http://dbpedia.org/property/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?dateWHERE { res:Halloween dbp:date ?date . }"
"243"	"resource"	"Give me all Swedish oceanographers."	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uriWHERE { ?uri dbo:field res:Oceanography . ?uri dbo:birthPlace res:Sweden . }"
"226"	"resource"	"Give me all actors who were born in Berlin."	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Actor . ?uri dbo:birthPlace res:Berlin .}"
"237"	"resource"	"What was the last movie with Alec Guinness?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uriWHERE { ?uri rdf:type dbo:Film . ?uri dbo:starring res:Alec_Guinness . ?uri dbo:releaseDate ?date . } ORDER BY DESC(?date) LIMIT 1"
"203"	"resource"	"Which poet wrote the most books?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uriWHERE { ?uri dbo:occupation res:Poet . ?x dbo:author ?uri . ?x rdf:type dbo:Book .}ORDER BY DESC(COUNT(?x)OFSET 0 LIMIT 1"
"202"	"number"	"How many languages are spoken in Colombia?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT COUNT(DISTINCT ?uri) WHERE { ?uri rdf:type dbo:Language . res:Colombia dbo:language ?uri .}"
"248"	"resource"	"What does IYCM stand for?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uriWHERE { ?uri dbo:abbreviation 'IYCM' .}"
"228"	"number"	"What was Brazil's lowest rank in the FIFA World Ranking?"	"PREFIX dbp: <http://dbpedia.org/property/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?nWHERE { res:Brazil_national_football_team dbp:fifaMin ?n .}"
"233"	"resource"	"Give me the capitals of all countries that the Himalayas run through."	"PREFIX dbp: <http://dbpedia.org/property/>PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uriWHERE { res:Himalayas dbp:country ?country . ?country dbo:capital ?uri .}"
"239"	"resource"	"Which actor played Chewbacca?"	"PREFIX dbp: <http://dbpedia.org/property/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uriWHERE { res:Chewbacca dbp:portrayer ?uri . }"
"213"	"resource"	"Which ingredients do I need for carrot cake?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uriWHERE { res:Carrot_cake dbo:ingredient ?uri .}"
"219"	"boolean"	"Is Cola a beverage?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>ASK WHERE { res:Cola rdf:type dbo:Beverage .}"
"215"	"resource"	"Who has Tom Cruise been married to?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uri WHERE { ?uri dbo:spouse res:Tom_Cruise.}"
"222"	"resource"	"Which of Tim Burton's films had the highest budget?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uri WHERE { ?uri dbo:director res:Tim_Burton . ?uri dbo:budget ?b .}ORDER BY ?bOFSET 0 LIMIT 1"
"209"	"resource"	"How heavy is Jupiter's lightest moon?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX dbp: <http://dbpedia.org/property/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?nWHERE { ?uri dbp:sateliteOf res:Jupiter . ?uri dbo:mas ?n .}ORDER BY ASC(?n)OFSET 0 LIMIT 1"
"220"	"resource"	"Which actor was casted in the most movies?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX dbp: <http://dbpedia.org/property/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Actor . ?f rdf:type dbo:Film . ?f dbo:starring ?uri .} ORDER BY DESC(COUNT(DISTINCT(?f) OFSET 0 LIMIT 1"
"245"	"boolean"	"Is James Bond married?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>ASK WHERE { res:James_Bond dbo:spouse ?uri . }"
"229"	"resource"	"Give me all Australian metalcore bands."	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uriWHERE { ?uri rdf:type dbo:Band . ?uri dbo:genre res:Metalcore . { ?uri dbo:hometown res:Australia . } UNION { ?uri dbo:hometown ?h . ?h dbo:country res:Australia . }"
"227"	"resource"	"Give me all actors who were born in Paris after 1950."	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Actor . ?uri dbo:birthPlace res:Paris . ?uri dbo:birthDate ?date . FILTER ( ?date >= xsd:dateTime('1950-12-31T0:0:0Z') }"
"206"	"date"	"When was Carlo Giuliani shot?"	"PREFIX dbp: <http://dbpedia.org/property/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?dateWHERE { res:Death_of_Carlo_Giuliani dbp:dateOfDeath ?date .}"
"224"	"resource"	"Who are the four youngest MVP basketball players?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX dbp: <http://dbpedia.org/property/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:BasketballPlayer . ?uri dbo:birthDate ?date. ?uri dbp:highlights ?h . FILTER regex(?h,'MVP')} ORDER BY DESC(?date) OFSET 0 LIMIT 4"
"251"	"resource"	"Which companies have more than 1 million employees?"	"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbp: <http://dbpedia.org/property/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Company . { ?uri dbo:numberOfEmployees ?n . } UNION { ?uri dbp:numEmployes ?n . } FILTER ( ?n > 10 ) } "
"252"	"resource"	"Give all swimmers that were born in Moscow."	"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Swimmer . ?uri dbo:birthPlace res:Moscow .}"
"253"	"resource"	"Who was called Rodzilla?"	"PREFIX dbp: <http://dbpedia.org/property/> SELECT DISTINCT ?uri WHERE { ?uri dbp:nickname ""Rodzila""@en .}"
"254"	"resource"	"Show me the book that Muhammad Ali wrote."	"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Book . ?uri dbo:author res:Muhammad_Ali . }"
"255"	"resource"	"How many museums does Paris have?"	"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uriWHERE { ?uri rdf:type dbo:Museum . ?uri dbo:location res:Paris . }"
"256"	"resource"	"Which city has the most inhabitants?"	"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uriWHERE { ?uri rdf:type dbo:City . ?uri dbo:populationTotal ?pop . }ORDER BY DESC(?pop)OFSET 0 LIMIT 1"
"257"	"resource"	"Which city has the least inhabitants?"	"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uriWHERE { ?uri rdf:type dbo:City . ?uri dbo:populationTotal ?pop . }ORDER BY ASC(?pop)OFSET 0 LIMIT 1"
"258"	"resource"	"Give me all the TV shows with Neil Patrick Harris."	"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uriWHERE { ?uri rdf:type dbo:TelevisionShow . ?uri dbo:starring res:Neil_Patrick_Harris . }"
"259"	"resource"	"Who wrote The Hunger Games?"	"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uriWHERE { res:The_Hunger_Games dbo:author ?uri . }"
"260"	"resource"	"Show a list of soccer clubs that play in the Bundesliga."	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uriWHERE { ?uri rdf:type dbo:SoccerClub . ?uri dbo:league res:Bundesliga . }"
"261"	"resource"	"What country is Mount Everest in?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uriWHERE { res:Mount_Everest dbo:locatedInArea ?uri . ?uri rdf:type dbo:Country .}"
"262"	"resource"	"Who is the founder of Penguin Books?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uriWHERE { res:Penguin_Books dbo:founder ?uri .}"
"263"	"resource"	"Which programming languages influenced Javascript?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uriWHERE { ?uri rdf:type dbo:ProgrammingLanguage . ?uri dbo:influenced res:JavaScript . }"
"264"	"boolean"	"Did Che Guevara have children?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>ASKWHERE { res:Che_Guevara dbo:child ?uri . }"
"265"	"resource"	"List all the musicals with music by Elton John."	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uriWHERE { ?uri rdf:type dbo:Musical . ?uri dbo:musicBy res:Elton_John .}"
"266"	"resource"	"Show me all the breweries in Australia."	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri ?xWHERE { ?uri rdf:type dbo:Brewery . { ?uri dbo:location res:Australia . } UNION { ?uri dbo:location ?x . ?x dbo:country res:Australia . } }"
"267"	"date"	"When was the Titanic completed?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?dateWHERE { res:RMS_Titanic dbo:completionDate ?date . }"
"268"	"number"	"How much did Pulp Fiction cost?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?nWHERE { res:Pulp_Fiction dbo:budget ?n . }"
"269"	"number"	"How many airlines are there?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT COUNT(DISTINCT ?uri)WHERE { ?uri rdf:type dbo:Airline . }"
"270"	"resource"	"Who played Agent Smith in Matrix?"	"PREFIX dbp: <http://dbpedia.org/property/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uriWHERE { res:Agent_Smith dbp:portrayer ?uri . }"
"271"	"number"	"How much carbs does peanut butter have?"	"PREFIX dbp: <http://dbpedia.org/property/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?carbsWHERE { res:Peanut_butter dbp:carbs ?carbs .}"
"272"	"resource"	"Which book has the most pages?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uriWHERE { ?uri rdf:type dbo:Book . ?uri dbo:numberOfPages ?n .}ORDER BY DESC(?n)OFSET 0 LIMIT 1"
"273"	"resource"	"Which bridges cross the Seine?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uriWHERE { ?uri rdf:type dbo:Bridge . ?uri dbo:crosses res:Seine .}"
"274"	"resource"	"Who is the mayor of the capital of French Polynesia?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uri WHERE { res:French_Polynesia dbo:capital ?x . ?x dbo:mayor ?uri .}"
"275"	"resource"	"When did Dracula's creator die?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?dateWHERE { res:Count_Dracula dbo:creator ?x . ?x dbo:deathDate ?date .}"
"276"	"resource"	"What is the location of the Houses of Parliament?"	"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT ?uri WHERE { res:Palace_of_Westminster dbo:location ?uri .}"
"277"	"resource"	"Show me all English Gothic buildings in Kent."	"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT ?uri WHERE { ?uri rdf:type dbo:Building . ?uri dbo:architecturalStyle res:English_Gothic_architecture . ?uri dbo:location res:Kent .}"
"278"	"resource"	"Who was the pope that founded the Vatican Television?"	"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT ?uri WHERE { ?uri rdf:type dbo:Pope . res:Vatican_Television_Center dbo:foundedBy ?uri .}"
